,index,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,occupancy_rate,annual_rental_income,investment_score
1477,3185,18198280,IMPD Hostel Sathorn-Wongwainyai Subway,118759234,Impd Hostel,Khlong San,13.7207,100.49565,Private room,1207.0,1,0,0.0,2,87,0,0.7616438356164383,335546.0,0.3659777409752933
1478,3187,18202532,HOTEL NEAR EKAMAI INTERNATIONAL SCHOOL - ROOM 504,44305808,Lek Boonsiri,Vadhana,13.72993,100.59731,Private room,1042.0,1,0,0.0,41,362,0,0.008219178082191747,3125.9999999999873,0.48270041526150653
1479,3188,18202535,HOTEL NEAR ST. ANDREWS INTERNATIONAL SCHOOL- R.403,44305808,Lek Boonsiri,Vadhana,13.73236,100.59846,Private room,1126.0,1,0,0.0,41,362,0,0.008219178082191747,3377.9999999999864,0.48270041526150653
1480,3189,18202537,"Comfortable room deluxe 404, Sukhumvit road",44305808,Lek Boonsiri,Vadhana,13.7323,100.59846,Private room,1023.0,1,0,0.0,41,362,0,0.008219178082191747,3068.9999999999877,0.48270041526150653
1481,3190,18202541,5-10 mins by motobike/taxi to Ekkamai Soi 10,44305808,Lek Boonsiri,Vadhana,13.73224,100.59842,Private room,1128.0,1,0,0.0,41,362,0,0.008219178082191747,3383.999999999986,0.48270041526150653
1482,3211,18088571,Luxury room/Balcony/River view,112558010,Pairry,Phra Nakhon,13.76431,100.49525,Shared room,2630.0,1,0,0.0,1,89,0,0.7561643835616438,725880.0,0.5603982406521189
1483,3212,18089011,Cozy room near BTS Chong Nonsi only 200 m.,112636221,Nisachon,Bang Rak,13.72489,100.5326,Private room,2650.0,1,0,0.0,1,90,0,0.7534246575342466,728750.0,0.4183083796413036
1484,3213,18089359,Clean room/ Good location at Sathon Rd.,112185572,Nerunchara,Bang Rak,13.723,100.52533,Private room,2620.0,1,0,0.0,1,90,0,0.7534246575342466,720500.0,0.4183083796413036
1485,3214,18089771,1BD/Kitchen room/BTS/Fully furnished,112553731,Sunee,Sathon,13.71409,100.51297,Shared room,1350.0,1,0,0.0,1,90,0,0.7534246575342466,371250.0,0.388707104105458
1486,3219,18231919,Fully furnished/Near Airport link Makkasan Station,111672789,Jomchat,Huai Khwang,13.75602,100.57012,Private room,2645.0,1,1,0.01,1,90,0,0.7534246575342466,727375.0,0.4994247488471142
1487,3220,18232132,Cozy room near The Mall Bangkapi,112020845,Porpar,Bueng Kum,13.77511,100.66277,Private room,2650.0,1,1,0.01,1,89,0,0.7561643835616438,731400.0,0.19076768342258146
1488,3221,18234550,Pool view near BTS Thon Buri Station,112173389,Samantha,Khlong San,13.71821,100.50208,Private room,2650.0,1,1,0.01,1,89,0,0.7561643835616438,731400.0,0.3659777409752933
1489,3222,18234861,1 Bedroom/Close to RCA only 180 m.,112025059,Usaa,Huai Khwang,13.75228,100.57779,Private room,2635.0,1,0,0.0,1,89,0,0.7561643835616438,727260.0,0.4994247488471142
1490,3223,18090509,Fully furnished/City view/Near skytrain,112624407,Hormchan,Sathon,13.71902,100.5277,Private room,2650.0,1,1,0.01,1,90,0,0.7534246575342466,728750.0,0.388707104105458
1491,3224,18098501,Modern room near BTS Punnawithi station,124661505,Tanachai,Phra Khanong,13.68891,100.6034,Private room,2650.0,1,0,0.0,1,89,0,0.7561643835616438,731400.0,0.34198416395463455
1492,3225,18098945,"Nice view,Fully furnished,Near MRT Rama 9 Station",124664373,Bunrada,Din Daeng,13.7596,100.56155,Private room,2700.0,1,0,0.0,1,90,0,0.7534246575342466,742500.0,0.40780695945946244
1493,3227,18244093,"Music & Artel, B&B, near MRT, full set minibar",126057923,Valaiporn,Wang Thong Lang,13.78994,100.59918,Private room,1400.0,1,1,0.01,1,25,0,0.9315068493150684,476000.0,0.23114768485911438
1494,3229,18099944,1 Bedroom very close to BTS Onnut,124672056,Geeda,Phra Khanong,13.70154,100.60787,Private room,2610.0,1,0,0.0,1,89,0,0.7561643835616438,720360.0,0.34198416395463455
1495,3230,17822770,Private 1 bedroom appt near Suvarnabhumi Airport,97182028,Chirachanya,Pra Wet,13.6745,100.652832,Private room,929.0,7,0,0.0,1,365,0,0.0,0.0,0.22017492911544664
1496,3234,18244458,The Nich ID Bangkhae,101143157,Phann,Bang Khae,13.70447,100.42135,Private room,1000.0,1,1,0.02,1,88,0,0.7589041095890411,277000.0,0.15951948484218992
1497,3235,18245536,Close to Ramkhamheang university & Airport link,112022694,Anirut,Suanluang,13.74536,100.60168,Private room,2635.0,1,0,0.0,1,89,0,0.7561643835616438,727260.0,0.21380635382467506
1498,3236,17832739,Ivy river,121962361,Maytee,Rat Burana,13.68651,100.49332,Private room,363.0,365,0,0.0,1,365,0,0.0,0.0,0.13606282981322818
1499,3237,18245883,Only one station to Suvarnabhumi Airport.,112175934,Kanlaya,Lat Krabang,13.722,100.7202,Private room,2669.0,1,1,0.01,1,89,0,0.7561643835616438,736644.0,0.4223855305909487
1500,3239,18118075,曼谷新唐人街汇狂地铁站1号5分钟 超值华人民宿 火车夜市 建兴酒家 代购按摩一条街 自由行首选10,105689479,Taosiam,Huai Khwang,13.77901,100.57617,Private room,660.0,1,125,1.81,34,102,0,0.7205479452054795,173580.0,0.4994247488471142
1501,3240,18119888,Studio room 10 minute to sathorn & silom,124679689,Kodchaporn,Khlong San,13.72208,100.49965,Shared room,1350.0,1,0,0.0,1,89,0,0.7561643835616438,372600.0,0.3659777409752933
1502,3241,18120065,Studio room @ BTS Talat Plu station,124683404,Aek,Thon buri,13.71289,100.47861,Private room,2300.0,1,0,0.0,1,89,0,0.7561643835616438,634800.0,0.5283619416135569
1503,3242,17833658,6 beds in private dorm (shared bathroom),121963674,Hanu,Phra Nakhon,13.75727,100.49725,Private room,2400.0,1,26,0.37,3,180,0,0.5068493150684932,444000.0,0.5603982406521189
1504,3244,18120201,Kata Residence&Hostel,124859567,Kata,Din Daeng,13.77328,100.56829,Private room,988.0,2,0,0.0,1,365,0,0.0,0.0,0.40780695945946244
1505,3249,17834663,"1Br,Calm,Greenary,near Subway/D5",91934777,Vichak,Huai Khwang,13.76921,100.58103,Private room,2019.0,1,28,0.4,25,317,0,0.1315068493150685,96912.00000000001,0.4994247488471142
1506,3250,17837705,曼谷新唐人街地铁汇狂站5分钟  最大火车夜市 代购按摩街 大型BC超市  建兴酒家 华人必住民宿15,105689479,Taosiam,Huai Khwang,13.77976,100.57503,Private room,650.0,1,155,2.22,34,102,0,0.7205479452054795,170950.00000000003,0.4994247488471142
1507,3252,18120231,Nice room @ City center near shopping mall,124694055,Jongkol,Yan na wa,13.71676,100.5481,Private room,2600.0,1,0,0.0,1,89,0,0.7561643835616438,717600.0,0.3863876864123612
1508,3254,18120362,1 Bedroom Near BTS Thaladphoo station,124695418,Panuphan,Bangkok Yai,13.73476,100.47191,Private room,2700.0,1,0,0.0,1,89,0,0.7561643835616438,745200.0,0.22637781908066673
1509,3256,18120517,1 bedroom/1 bathroom/Fully furnished,124696638,Jatupon,Bangkok Yai,13.72905,100.47867,Private room,2650.0,1,0,0.0,1,89,0,0.7561643835616438,731400.0,0.22637781908066673
1510,3258,17855646,ฺBen's Place,19315013,Sutatt,Bang Rak,13.72255,100.51773,Private room,599.0,2,177,2.54,4,329,13,0.09863013698630141,21564.000000000007,0.4183083796413036
1511,3259,17856633,The room has a balcony near the skytrain,115777422,Lookkarn,Bang Sue,13.80729,100.5286,Private room,2700.0,1,0,0.0,1,89,0,0.7561643835616438,745200.0,0.32351149456106876
1512,3261,17856919,Good room/Good weather/Full furnished,115778127,Wasita,Bang Sue,13.80734,100.52593,Private room,2700.0,1,0,0.0,1,89,0,0.7561643835616438,745200.0,0.32351149456106876
1513,3262,17857147,Big room near MRT/ Full furnished,115780075,Busaya,Bang Khen,13.87981,100.59011,Private room,2700.0,1,0,0.0,1,90,0,0.7534246575342466,742500.0,0.23894923423382086
1514,3263,18276112,The Lumpini Sukhumvit 24,36360449,Phongsiri,Khlong Toei,13.72158,100.56684,Private room,2900.0,30,0,0.0,2,365,0,0.0,0.0,0.46137131030528616
1515,3264,18278770,Chateau in town @Sukhumvit 62/1-2,126386637,Chanokwan,Phra Khanong,13.69207,100.60503,Private room,1004.0,7,0,0.0,1,302,0,0.17260273972602735,63251.999999999985,0.34198416395463455
1516,3269,17884369,Nice room/Full furnished/BTS Bangchak,115895602,Saowanee,Phra Khanong,13.69246,100.60292,Private room,2700.0,1,0,0.0,1,89,0,0.7561643835616438,745200.0,0.34198416395463455
1517,3272,18294979,TOP LOCATION COMFORTABLE 2 BED 2 BATH PETS ALLOWED,104769188,Yan,Vadhana,13.74128,100.55919,Private room,2600.0,1,9,0.14,9,359,0,0.016438356164383605,15600.000000000042,0.48270041526150653
1518,3274,17884455,Fully furnished near BTS Ekkamai,115896124,Wannachai,Vadhana,13.72176,100.58779,Private room,2700.0,1,0,0.0,1,89,0,0.7561643835616438,745200.0,0.48270041526150653
1519,3276,18297067,Asset apartment(family room 3bedroom inside),126547200,Sinsucha,Bangkok Noi,13.7559,100.4807,Private room,4480.0,2,2,0.03,1,90,0,0.7534246575342466,1232000.0,0.20164258531647045
1520,3277,17884565,Comfortable room /BTS On Nut,115896946,Sommart,Suanluang,13.71112,100.60583,Private room,2700.0,1,0,0.0,1,89,0,0.7561643835616438,745200.0,0.21380635382467506
1521,3279,18126573,O2  premium service,23756033,Kwan,Din Daeng,13.77696,100.56041,Private room,900.0,1,0,0.0,2,179,0,0.5095890410958904,167400.0,0.40780695945946244
1522,3280,18126807,Super Stylish Room +Free Breakkfast @BTS Phayathai,8444643,Kiattisak,Ratchathewi,13.75708,100.53539,Private room,3500.0,1,0,0.0,53,365,0,0.0,0.0,0.513499304220907
1523,3281,17884665,Near Airport link is only 450 m.,115897678,Supavadee,Suanluang,13.7453,100.60262,Private room,2700.0,1,0,0.0,1,89,0,0.7561643835616438,745200.0,0.21380635382467506
1524,3282,17884782,New room/BTS On-nut station,116174170,Thanith,Phra Khanong,13.70502,100.60286,Private room,2700.0,1,0,0.0,1,89,0,0.7561643835616438,745200.0,0.34198416395463455
1525,3283,18305292,Ming's Residence,42548590,Vichai,Phra Khanong,13.68182,100.63024,Private room,1400.0,3,0,0.0,1,90,0,0.7534246575342466,385000.0,0.34198416395463455
1526,3285,18314680,"2 BR+2Bath, Breakfast, Bangkok Unique Theme House3",6906718,Anne Araya,Phra Khanong,13.69975,100.60773,Private room,2800.0,1,2,0.03,25,0,0,1.0,1022000.0,0.34198416395463455
1527,3286,18315836,CLEAN & COZY HOUSE 3KM. / 10 MIN. TO AIRPORT(No.3),104067139,Pongwich,Don Mueang,13.91242,100.58286,Private room,5000.0,30,144,2.1,2,365,0,0.0,0.0,0.3957266024616332
1528,3287,18315997,8 Super Comfy Capsule Beds | Sukhumvit | Bangkok,126601726,Patsiri,Khlong Toei,13.72706,100.57316,Private room,2000.0,1,0,0.0,15,361,0,0.010958904109588996,7999.999999999967,0.46137131030528616
1529,3289,17886397,Nice room @ Sukhumvit50,116219627,Tiwa,Khlong Toei,13.70247,100.59247,Private room,2700.0,1,0,0.0,1,89,0,0.7561643835616438,745200.0,0.46137131030528616
1530,3292,18127423,Super Stylish Room +Free Breakkfast @BTS Phayathai,8444643,Kiattisak,Ratchathewi,13.75721,100.53335,Private room,3500.0,1,0,0.0,53,365,0,0.0,0.0,0.513499304220907
1531,3293,17886523,Close to BTS Bangchak Station only 150 m.,116221299,Buaban,Phra Khanong,13.69678,100.60634,Private room,2700.0,1,0,0.0,1,89,0,0.7561643835616438,745200.0,0.34198416395463455
1532,3294,17886623,Only 20 meters from Bangchak BTS Station,116224018,Chattawan,Phra Khanong,13.69484,100.60611,Private room,2750.0,1,0,0.0,1,89,0,0.7561643835616438,758999.9999999999,0.34198416395463455
1533,3296,18336006,#200: Bright balcony room near Ari (with cats!),24727477,Rachel,Phaya Thai,13.77668,100.54447,Private room,801.0,1,79,1.18,3,159,9,0.5643835616438356,165006.0,0.4288147642029191
1534,3303,17918685,Bangkok Home,115441062,Hbs,Saphan Sung,13.78677,100.70603,Private room,1100.0,1,0,0.0,1,365,0,0.0,0.0,0.21605147845775463
1535,3315,17930558,The Best for Leisure and Business Trip in Bangkok,122960422,Narathorn,Ratchathewi,13.75074,100.5556,Private room,800.0,28,6,0.09,2,358,0,0.019178082191780854,5600.000000000009,0.513499304220907
1536,3316,18385542,"The Tempo Grand condo, 20 steps to BTS Wutthakart",127343619,Waranya,Thon buri,13.71187,100.46937,Private room,1500.0,3,0,0.0,1,173,0,0.526027397260274,288000.00000000006,0.5283619416135569
1537,3319,17933003,CGCASA Room 305,75700663,Pachara,Khlong Toei,13.72733,100.56606,Private room,1000.0,2,8,0.12,6,353,4,0.0328767123287671,11999.99999999999,0.46137131030528616
1538,3324,17945415,CGCASA Room 210,75700663,Pachara,Khlong Toei,13.72646,100.565,Private room,1000.0,2,7,0.1,6,71,4,0.8054794520547945,294000.0,0.46137131030528616
1539,3325,17945716,Golden Tulip Mandison Suite,123126893,Golden,Khlong Toei,13.72924,100.56301,Private room,2500.0,3,0,0.0,1,365,0,0.0,0.0,0.46137131030528616
1540,3327,18395974,4 Super Comfy Capsule Beds | Sukhumvit | Bangkok,126601726,Patsiri,Khlong Toei,13.72706,100.57316,Private room,1100.0,1,4,0.06,15,302,0,0.17260273972602735,69299.99999999999,0.46137131030528616
1541,3330,17953432,1 Studio near Sathorn Road,116666230,Wilawan,Phasi Charoen,13.71038,100.45202,Private room,800.0,2,0,0.0,1,363,0,0.005479452054794498,1599.9999999999934,0.17203189102866928
1542,3331,18397645,Chapter one condo,3035742,Oak,Rat Burana,13.67826,100.51851,Private room,1500.0,1,0,0.0,1,179,0,0.5095890410958904,279000.0,0.13606282981322818
1543,3332,18400040,a place to stay close to BTS onnuch,54623556,Ariyapat,Khlong Toei,13.70883,100.59785,Private room,1732.0,3,0,0.0,4,365,0,0.0,0.0,0.46137131030528616
1544,3334,18143677,2 Bedrooms in Phahol Metro Condominium,62047253,Quamruq,Phaya Thai,13.78664,100.54417,Private room,2300.0,2,0,0.0,1,358,0,0.019178082191780854,16100.000000000027,0.4288147642029191
1545,3335,18155163,Ba hao Residence x SANTIPHAP ROOM,2389272,Bua,Pom Prap Sattru Phai,13.7403,100.51407,Private room,3714.0,1,330,4.75,2,242,67,0.33698630136986296,456821.9999999999,0.5595392727940376
1546,3336,18155339,Cozy room in my home and swimming pool,124685344,Stayu,Yan na wa,13.70694,100.53755,Shared room,1300.0,1,0,0.0,1,90,0,0.7534246575342466,357500.0,0.3863876864123612
1547,3339,18405557,lovely and cozy space in bkk,29660663,Panpika,Bang Khen,13.87258,100.60315,Private room,600.0,2,3,0.07,1,156,1,0.5726027397260274,125400.0,0.23894923423382086
1548,3342,18434126,CGCASA Room 310,75700663,Pachara,Khlong Toei,13.72277,100.56378,Private room,1000.0,2,8,0.12,6,359,6,0.016438356164383605,6000.000000000016,0.46137131030528616
1549,3343,18155743,New room/WIFI/Swimming pool/Fitness,124690275,Note,Sathon,13.71562,100.51701,Private room,2690.0,1,0,0.0,1,90,0,0.7534246575342466,739750.0,0.388707104105458
1550,3345,17980282,"Superior,5min walk MRT Sukhumvit,WiFi,Terminal21",24021888,Maitria Hotel Sukhumvit 18,Khlong Toei,13.73313,100.56259,Private room,5071.0,1,5,0.07,12,364,0,0.002739726027397249,5070.999999999979,0.46137131030528616
1551,3347,17985671,Super Stylish Room +Free Breakkfast @BTS Phayathai,8444643,Kiattisak,Ratchathewi,13.75727,100.53323,Private room,3500.0,1,0,0.0,53,365,0,0.0,0.0,0.513499304220907
1552,3348,18156112,1 Bedroom/Swimming pool&Fitness FREE,124732793,Siriwan,Huai Khwang,13.75902,100.57023,Private room,2300.0,1,0,0.0,1,90,0,0.7534246575342466,632500.0,0.4994247488471142
1553,3349,18156758,Room near MRT Huay Khwang,124819721,Nara,Huai Khwang,13.7832,100.57692,Private room,2650.0,1,0,0.0,1,89,0,0.7561643835616438,731400.0,0.4994247488471142
1554,3350,17987523,Super Stylish Room +Free Breakkfast @BTS Phayathai,8444643,Kiattisak,Ratchathewi,13.75536,100.53393,Private room,3500.0,1,2,0.03,53,365,0,0.0,0.0,0.513499304220907
1555,3351,17988149,Super Stylish Room +Free Breakkfast @BTS Phayathai,8444643,Kiattisak,Ratchathewi,13.7574,100.53467,Private room,3500.0,1,1,0.02,53,365,0,0.0,0.0,0.513499304220907
1556,3352,17988724,Super Stylish Room +Free Breakkfast @BTS Phayathai,8444643,Kiattisak,Ratchathewi,13.75584,100.53542,Private room,3500.0,1,0,0.0,53,365,0,0.0,0.0,0.513499304220907
1557,3354,17988974,a place to stay close to BTS on nut,54623556,Ariyapat,Khlong Toei,13.70704,100.59826,Private room,2606.0,3,2,0.03,4,360,0,0.013698630136986356,13030.000000000053,0.46137131030528616
1558,3360,18156924,5 minutes from MRT Sutthisarn Station,124820682,Tanai,Din Daeng,13.78753,100.57289,Shared room,1340.0,1,0,0.0,1,89,0,0.7561643835616438,369840.0,0.40780695945946244
1559,3361,18162277,TP.HOUSE,124654683,Ploi,Bang Phlat,13.76738,100.49021,Private room,700.0,1,2,0.03,3,335,0,0.0821917808219178,21000.0,0.5268794398998399
1560,3363,18163378,"1Br,Calm,Greenary Fl.1,near Subway/D3",91934777,Vichak,Huai Khwang,13.76921,100.58103,Private room,1700.0,1,110,1.6,25,306,4,0.16164383561643836,100299.99999999999,0.4994247488471142
1561,3366,18549668,River Heaven,128773360,Ryvin,Bang Kho laen,13.70381,100.50087,Private room,3000.0,5,0,0.0,1,179,0,0.5095890410958904,558000.0,0.3170063900297341
1562,3368,18467697,Liv@5 Condominium- Sukhumvit Soi5 (BTS Nana)- 47m²,36132581,Dina,Vadhana,13.74476,100.55393,Private room,1950.0,3,4,0.07,1,346,1,0.05205479452054795,37050.00000000001,0.48270041526150653
1563,3370,18476771,Relaxing place perfect for a long stay!,89344661,Sherita,Phaya Thai,13.78392,100.54523,Private room,500.0,180,0,0.0,2,365,0,0.0,0.0,0.4288147642029191
1564,3371,18166513,Near MRT Rama 9 is 850 m. (12 mins. by foot),124687097,Sanan,Huai Khwang,13.75391,100.57517,Private room,2350.0,1,0,0.0,1,89,0,0.7561643835616438,648600.0,0.4994247488471142
1565,3372,18558926,Metro Park Sathorn,106796600,Chaiwut,Phasi Charoen,13.70993,100.4553,Private room,1500.0,1,0,0.0,1,365,0,0.0,0.0,0.17203189102866928
1566,3373,18559076,Mixed dorm near Khao San Road,121963674,Hanu,Phra Nakhon,13.7562,100.50449,Shared room,450.0,1,0,0.0,3,179,0,0.5095890410958904,83700.0,0.5603982406521189
1567,3377,18586998,Cozy private room in Thong lo,11954702,Pattie,Vadhana,13.73481,100.58265,Private room,1074.0,1,0,0.0,1,180,0,0.5068493150684932,198690.00000000003,0.48270041526150653
1568,3378,18166740,1 Bedroom near Kasetsart University (500 m.),124699464,Nutthapol,Chatu Chak,13.83352,100.58196,Private room,2660.0,1,0,0.0,1,89,0,0.7561643835616438,734160.0,0.3773556276912838
1569,3380,18168967,Near BTS On Nut just 3 minutes.,124729132,Nipaporn,Suanluang,13.70827,100.64227,Private room,2660.0,1,0,0.0,1,89,0,0.7561643835616438,734160.0,0.21380635382467506
1570,3382,18169117,Room @ Sukhumvit near BTS Prompong,124730192,Phornpom,Khlong Toei,13.72834,100.5699,Private room,2300.0,1,0,0.0,1,90,0,0.7534246575342466,632500.0,0.46137131030528616
1571,3383,18170200,Only 100 m. from MRT Phetchaburi,124812179,Robert,Huai Khwang,13.74732,100.56787,Private room,2655.0,1,0,0.0,1,89,0,0.7561643835616438,732780.0,0.4994247488471142
1572,3387,18484096,ไฮฟ์ สาทร-ตากสิน,85118101,Kamolphan,Khlong San,13.72193,100.49667,Shared room,769.0,365,0,0.0,1,365,0,0.0,0.0,0.3659777409752933
1573,3389,18492223,曼谷精灵家庭旅馆 可六人入住,128314180,经玲,Bang Rak,13.72638,100.51877,Private room,4000.0,1,0,0.0,1,364,0,0.002739726027397249,3999.9999999999836,0.4183083796413036
1574,3390,18492414,Central Bangna BigC for rent,128316167,Michael,Bang Na,13.6723,100.63586,Private room,1500.0,1,0,0.0,1,365,0,0.0,0.0,0.3105988726636381
1575,3393,18171276,Rich Park Condominium at MRT Taopoon Interchange,125345657,Parn,Bang Sue,13.80214,100.5328,Private room,850.0,14,5,0.08,1,365,1,0.0,0.0,0.32351149456106876
1576,3394,18171457,Private Bed&Bath+Free Wifi+5min walk to BTS S7,20478822,Nok,Khlong San,13.7225,100.50257,Private room,600.0,1,0,0.0,2,180,0,0.5068493150684932,111000.0,0.3659777409752933
1577,3399,18183322,Breathtaking Cruise 2 nights Roundtrip-Ayutthaya 4,262338699,Teerapole,Bang Rak,13.71961,100.51402,Private room,856.0,2,0,0.0,2,364,0,0.002739726027397249,855.9999999999965,0.4183083796413036
1578,3400,18183324,2 Night Cruise from Bangkok to Ayutthaya,262338699,Teerapole,Bang Rak,13.71994,100.51325,Private room,27000.0,2,0,0.0,2,363,0,0.005479452054794498,53999.99999999978,0.4183083796413036
1579,3401,18183520,New room/Balcony/24 hour security,124813093,Pattama,Bang Khen,13.85283,100.63637,Private room,2640.0,1,0,0.0,1,89,0,0.7561643835616438,728640.0,0.23894923423382086
1580,3406,18527843,Vantage Condo Ratchayothin,128623584,Tanaporn,Chatu Chak,13.83106,100.55991,Private room,1500.0,5,31,0.45,1,349,3,0.043835616438356206,24000.000000000022,0.3773556276912838
